Country/Region;Lat;Long;Anzahl der Datensätze;Date;Deaths;Province/State
United Kingdom;36.1408;-5.3536;1;24.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;25.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;26.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;27.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;28.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;29.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;03.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;04.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;05.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;06.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;07.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;08.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;09.02.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;01.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;10.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;11.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;12.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;13.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;14.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;15.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;16.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;17.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;18.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;19.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;02.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;20.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;21.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;22.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;23.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;24.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;25.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;26.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;27.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;28.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;29.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;03.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;30.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;31.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;04.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;05.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;06.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;07.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;08.03.2020;0;Gibraltar
United Kingdom;36.1408;-5.3536;1;09.03.2020;0;Gibraltar
United Kingdom;54.2361;-4.5481;1;22.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;23.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;24.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;25.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;26.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;27.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;28.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;29.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;30.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;31.01.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;01.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;10.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;11.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;12.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;13.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;14.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;15.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;16.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;17.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;18.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;19.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;02.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;20.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;21.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;22.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;23.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;24.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;25.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;26.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;27.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;28.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;29.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;03.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;04.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;05.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;06.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;07.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;08.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;09.02.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;01.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;10.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;11.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;12.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;13.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;14.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;15.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;16.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;17.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;18.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;19.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;02.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;20.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;21.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;22.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;23.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;24.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;25.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;26.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;27.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;28.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;29.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;03.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;30.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;31.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;04.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;05.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;06.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;07.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;08.03.2020;0;Isle of Man
United Kingdom;54.2361;-4.5481;1;09.03.2020;0;Isle of Man
United Kingdom;16.7425;-62.1874;1;22.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;23.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;24.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;25.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;26.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;27.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;28.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;29.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;30.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;31.01.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;01.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;10.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;11.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;12.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;13.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;14.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;15.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;16.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;17.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;18.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;19.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;02.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;20.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;21.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;22.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;23.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;24.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;25.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;26.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;27.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;28.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;29.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;03.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;04.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;05.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;06.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;07.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;08.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;09.02.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;01.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;10.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;11.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;12.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;13.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;14.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;15.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;16.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;17.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;18.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;19.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;02.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;20.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;21.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;22.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;23.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;24.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;25.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;26.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;27.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;28.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;29.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;03.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;30.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;31.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;04.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;05.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;06.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;07.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;08.03.2020;0;Montserrat
United Kingdom;16.7425;-62.1874;1;09.03.2020;0;Montserrat
United Kingdom;55.3781;-3.4360000000000004;1;22.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;23.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;24.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;25.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;26.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;27.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;28.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;29.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;30.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;31.01.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;01.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;10.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;11.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;12.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;13.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;14.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;15.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;16.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;17.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;18.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;19.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;02.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;20.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;21.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;22.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;23.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;24.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;25.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;26.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;27.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;28.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;29.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;03.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;04.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;05.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;06.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;07.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;08.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;09.02.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;01.03.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;10.03.2020;6;
United Kingdom;55.3781;-3.4360000000000004;1;11.03.2020;8;
United Kingdom;55.3781;-3.4360000000000004;1;12.03.2020;8;
United Kingdom;55.3781;-3.4360000000000004;1;13.03.2020;8;
United Kingdom;55.3781;-3.4360000000000004;1;14.03.2020;21;
United Kingdom;55.3781;-3.4360000000000004;1;15.03.2020;21;
United Kingdom;55.3781;-3.4360000000000004;1;16.03.2020;55;
United Kingdom;55.3781;-3.4360000000000004;1;17.03.2020;55;
United Kingdom;55.3781;-3.4360000000000004;1;18.03.2020;71;
United Kingdom;55.3781;-3.4360000000000004;1;19.03.2020;137;
United Kingdom;55.3781;-3.4360000000000004;1;02.03.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;20.03.2020;177;
United Kingdom;55.3781;-3.4360000000000004;1;21.03.2020;233;
United Kingdom;55.3781;-3.4360000000000004;1;22.03.2020;281;
United Kingdom;55.3781;-3.4360000000000004;1;23.03.2020;335;
United Kingdom;55.3781;-3.4360000000000004;1;24.03.2020;422;
United Kingdom;55.3781;-3.4360000000000004;1;25.03.2020;465;
United Kingdom;55.3781;-3.4360000000000004;1;26.03.2020;578;
United Kingdom;55.3781;-3.4360000000000004;1;27.03.2020;759;
United Kingdom;55.3781;-3.4360000000000004;1;28.03.2020;1019;
United Kingdom;55.3781;-3.4360000000000004;1;29.03.2020;1228;
United Kingdom;55.3781;-3.4360000000000004;1;03.03.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;30.03.2020;1408;
United Kingdom;55.3781;-3.4360000000000004;1;31.03.2020;1789;
United Kingdom;55.3781;-3.4360000000000004;1;04.03.2020;0;
United Kingdom;55.3781;-3.4360000000000004;1;05.03.2020;1;
United Kingdom;55.3781;-3.4360000000000004;1;06.03.2020;2;
United Kingdom;55.3781;-3.4360000000000004;1;07.03.2020;2;
United Kingdom;55.3781;-3.4360000000000004;1;08.03.2020;3;
United Kingdom;55.3781;-3.4360000000000004;1;09.03.2020;4;
Uruguay;-32.5228;-55.7658;1;22.01.2020;0;
Uruguay;-32.5228;-55.7658;1;23.01.2020;0;
Uruguay;-32.5228;-55.7658;1;24.01.2020;0;
Uruguay;-32.5228;-55.7658;1;25.01.2020;0;
Uruguay;-32.5228;-55.7658;1;26.01.2020;0;
Uruguay;-32.5228;-55.7658;1;27.01.2020;0;
Uruguay;-32.5228;-55.7658;1;28.01.2020;0;
Uruguay;-32.5228;-55.7658;1;29.01.2020;0;
Uruguay;-32.5228;-55.7658;1;30.01.2020;0;
Uruguay;-32.5228;-55.7658;1;31.01.2020;0;
Uruguay;-32.5228;-55.7658;1;01.02.2020;0;
Uruguay;-32.5228;-55.7658;1;10.02.2020;0;
Uruguay;-32.5228;-55.7658;1;11.02.2020;0;
Uruguay;-32.5228;-55.7658;1;12.02.2020;0;
Uruguay;-32.5228;-55.7658;1;13.02.2020;0;
Uruguay;-32.5228;-55.7658;1;14.02.2020;0;
Uruguay;-32.5228;-55.7658;1;15.02.2020;0;
Uruguay;-32.5228;-55.7658;1;16.02.2020;0;
Uruguay;-32.5228;-55.7658;1;17.02.2020;0;
Uruguay;-32.5228;-55.7658;1;18.02.2020;0;
Uruguay;-32.5228;-55.7658;1;19.02.2020;0;
Uruguay;-32.5228;-55.7658;1;02.02.2020;0;
Uruguay;-32.5228;-55.7658;1;20.02.2020;0;
Uruguay;-32.5228;-55.7658;1;21.02.2020;0;
Uruguay;-32.5228;-55.7658;1;22.02.2020;0;
Uruguay;-32.5228;-55.7658;1;23.02.2020;0;
Uruguay;-32.5228;-55.7658;1;24.02.2020;0;
Uruguay;-32.5228;-55.7658;1;25.02.2020;0;
Uruguay;-32.5228;-55.7658;1;26.02.2020;0;
Uruguay;-32.5228;-55.7658;1;27.02.2020;0;
Uruguay;-32.5228;-55.7658;1;28.02.2020;0;
Uruguay;-32.5228;-55.7658;1;29.02.2020;0;
Uruguay;-32.5228;-55.7658;1;03.02.2020;0;
Uruguay;-32.5228;-55.7658;1;04.02.2020;0;
Uruguay;-32.5228;-55.7658;1;05.02.2020;0;
Uruguay;-32.5228;-55.7658;1;06.02.2020;0;
Uruguay;-32.5228;-55.7658;1;07.02.2020;0;
Uruguay;-32.5228;-55.7658;1;08.02.2020;0;
Uruguay;-32.5228;-55.7658;1;09.02.2020;0;
Uruguay;-32.5228;-55.7658;1;01.03.2020;0;
Uruguay;-32.5228;-55.7658;1;10.03.2020;0;
Uruguay;-32.5228;-55.7658;1;11.03.2020;0;
Uruguay;-32.5228;-55.7658;1;12.03.2020;0;
Uruguay;-32.5228;-55.7658;1;13.03.2020;0;
Uruguay;-32.5228;-55.7658;1;14.03.2020;0;
Uruguay;-32.5228;-55.7658;1;15.03.2020;0;
Uruguay;-32.5228;-55.7658;1;16.03.2020;0;
Uruguay;-32.5228;-55.7658;1;17.03.2020;0;
Uruguay;-32.5228;-55.7658;1;18.03.2020;0;
Uruguay;-32.5228;-55.7658;1;19.03.2020;0;
Uruguay;-32.5228;-55.7658;1;02.03.2020;0;
Uruguay;-32.5228;-55.7658;1;20.03.2020;0;
Uruguay;-32.5228;-55.7658;1;21.03.2020;0;
Uruguay;-32.5228;-55.7658;1;22.03.2020;0;
Uruguay;-32.5228;-55.7658;1;23.03.2020;0;
Uruguay;-32.5228;-55.7658;1;24.03.2020;0;
Uruguay;-32.5228;-55.7658;1;25.03.2020;0;
Uruguay;-32.5228;-55.7658;1;26.03.2020;0;
Uruguay;-32.5228;-55.7658;1;27.03.2020;0;
Uruguay;-32.5228;-55.7658;1;28.03.2020;0;
Uruguay;-32.5228;-55.7658;1;29.03.2020;1;
Uruguay;-32.5228;-55.7658;1;03.03.2020;0;
Uruguay;-32.5228;-55.7658;1;30.03.2020;1;
Uruguay;-32.5228;-55.7658;1;31.03.2020;1;
Uruguay;-32.5228;-55.7658;1;04.03.2020;0;
Uruguay;-32.5228;-55.7658;1;05.03.2020;0;
Uruguay;-32.5228;-55.7658;1;06.03.2020;0;
Uruguay;-32.5228;-55.7658;1;07.03.2020;0;
Uruguay;-32.5228;-55.7658;1;08.03.2020;0;
Uruguay;-32.5228;-55.7658;1;09.03.2020;0;
US;37.0902;-95.7129;1;22.01.2020;0;
US;37.0902;-95.7129;1;23.01.2020;0;
US;37.0902;-95.7129;1;24.01.2020;0;
US;37.0902;-95.7129;1;25.01.2020;0;
US;37.0902;-95.7129;1;26.01.2020;0;
US;37.0902;-95.7129;1;27.01.2020;0;
US;37.0902;-95.7129;1;28.01.2020;0;
US;37.0902;-95.7129;1;29.01.2020;0;
US;37.0902;-95.7129;1;30.01.2020;0;
US;37.0902;-95.7129;1;31.01.2020;0;
US;37.0902;-95.7129;1;01.02.2020;0;
US;37.0902;-95.7129;1;10.02.2020;0;
US;37.0902;-95.7129;1;11.02.2020;0;
US;37.0902;-95.7129;1;12.02.2020;0;
US;37.0902;-95.7129;1;13.02.2020;0;
US;37.0902;-95.7129;1;14.02.2020;0;
US;37.0902;-95.7129;1;15.02.2020;0;
US;37.0902;-95.7129;1;16.02.2020;0;
US;37.0902;-95.7129;1;17.02.2020;0;
US;37.0902;-95.7129;1;18.02.2020;0;
US;37.0902;-95.7129;1;19.02.2020;0;
US;37.0902;-95.7129;1;02.02.2020;0;
US;37.0902;-95.7129;1;20.02.2020;0;
US;37.0902;-95.7129;1;21.02.2020;0;
US;37.0902;-95.7129;1;22.02.2020;0;
US;37.0902;-95.7129;1;23.02.2020;0;
US;37.0902;-95.7129;1;24.02.2020;0;
US;37.0902;-95.7129;1;25.02.2020;0;
US;37.0902;-95.7129;1;26.02.2020;0;
US;37.0902;-95.7129;1;27.02.2020;0;
US;37.0902;-95.7129;1;28.02.2020;0;
US;37.0902;-95.7129;1;29.02.2020;1;
US;37.0902;-95.7129;1;03.02.2020;0;
US;37.0902;-95.7129;1;04.02.2020;0;
US;37.0902;-95.7129;1;05.02.2020;0;
US;37.0902;-95.7129;1;06.02.2020;0;
US;37.0902;-95.7129;1;07.02.2020;0;
US;37.0902;-95.7129;1;08.02.2020;0;
US;37.0902;-95.7129;1;09.02.2020;0;
US;37.0902;-95.7129;1;01.03.2020;1;
US;37.0902;-95.7129;1;10.03.2020;28;
US;37.0902;-95.7129;1;11.03.2020;36;
US;37.0902;-95.7129;1;12.03.2020;40;
US;37.0902;-95.7129;1;13.03.2020;47;
US;37.0902;-95.7129;1;14.03.2020;54;
US;37.0902;-95.7129;1;15.03.2020;63;
US;37.0902;-95.7129;1;16.03.2020;85;
US;37.0902;-95.7129;1;17.03.2020;108;
US;37.0902;-95.7129;1;18.03.2020;118;
US;37.0902;-95.7129;1;19.03.2020;200;
US;37.0902;-95.7129;1;02.03.2020;6;
US;37.0902;-95.7129;1;20.03.2020;244;
US;37.0902;-95.7129;1;21.03.2020;307;
US;37.0902;-95.7129;1;22.03.2020;417;
US;37.0902;-95.7129;1;23.03.2020;557;
US;37.0902;-95.7129;1;24.03.2020;706;
US;37.0902;-95.7129;1;25.03.2020;942;
US;37.0902;-95.7129;1;26.03.2020;1209;
US;37.0902;-95.7129;1;27.03.2020;1581;
US;37.0902;-95.7129;1;28.03.2020;2026;
US;37.0902;-95.7129;1;29.03.2020;2467;
US;37.0902;-95.7129;1;03.03.2020;7;
US;37.0902;-95.7129;1;30.03.2020;2978;
US;37.0902;-95.7129;1;31.03.2020;3873;
US;37.0902;-95.7129;1;04.03.2020;11;
US;37.0902;-95.7129;1;05.03.2020;12;
US;37.0902;-95.7129;1;06.03.2020;14;
US;37.0902;-95.7129;1;07.03.2020;17;
US;37.0902;-95.7129;1;08.03.2020;21;
US;37.0902;-95.7129;1;09.03.2020;22;
Uzbekistan;41.3775;64.5853;1;22.01.2020;0;
Uzbekistan;41.3775;64.5853;1;23.01.2020;0;
Uzbekistan;41.3775;64.5853;1;24.01.2020;0;
Uzbekistan;41.3775;64.5853;1;25.01.2020;0;
Uzbekistan;41.3775;64.5853;1;26.01.2020;0;
Uzbekistan;41.3775;64.5853;1;27.01.2020;0;
Uzbekistan;41.3775;64.5853;1;28.01.2020;0;
Uzbekistan;41.3775;64.5853;1;29.01.2020;0;
Uzbekistan;41.3775;64.5853;1;30.01.2020;0;
Uzbekistan;41.3775;64.5853;1;31.01.2020;0;
Uzbekistan;41.3775;64.5853;1;01.02.2020;0;
Uzbekistan;41.3775;64.5853;1;10.02.2020;0;
Uzbekistan;41.3775;64.5853;1;11.02.2020;0;
Uzbekistan;41.3775;64.5853;1;12.02.2020;0;
Uzbekistan;41.3775;64.5853;1;13.02.2020;0;
Uzbekistan;41.3775;64.5853;1;14.02.2020;0;
Uzbekistan;41.3775;64.5853;1;15.02.2020;0;
Uzbekistan;41.3775;64.5853;1;16.02.2020;0;
Uzbekistan;41.3775;64.5853;1;17.02.2020;0;
Uzbekistan;41.3775;64.5853;1;18.02.2020;0;
Uzbekistan;41.3775;64.5853;1;19.02.2020;0;
Uzbekistan;41.3775;64.5853;1;02.02.2020;0;
Uzbekistan;41.3775;64.5853;1;20.02.2020;0;
Uzbekistan;41.3775;64.5853;1;21.02.2020;0;
Uzbekistan;41.3775;64.5853;1;22.02.2020;0;
Uzbekistan;41.3775;64.5853;1;23.02.2020;0;
Uzbekistan;41.3775;64.5853;1;24.02.2020;0;
Uzbekistan;41.3775;64.5853;1;25.02.2020;0;
Uzbekistan;41.3775;64.5853;1;26.02.2020;0;
Uzbekistan;41.3775;64.5853;1;27.02.2020;0;
Uzbekistan;41.3775;64.5853;1;28.02.2020;0;
Uzbekistan;41.3775;64.5853;1;29.02.2020;0;
Uzbekistan;41.3775;64.5853;1;03.02.2020;0;
Uzbekistan;41.3775;64.5853;1;04.02.2020;0;
Uzbekistan;41.3775;64.5853;1;05.02.2020;0;
Uzbekistan;41.3775;64.5853;1;06.02.2020;0;
Uzbekistan;41.3775;64.5853;1;07.02.2020;0;
Uzbekistan;41.3775;64.5853;1;08.02.2020;0;
