Confirmed;Country/Region;Date;Deaths;Lat;Long;Anzahl der Datensätze;Province/State;Recovered
1215;China;12.03.2020;1;29.1832;120.0934;1;Zhejiang;1197
1215;China;13.03.2020;1;29.1832;120.0934;1;Zhejiang;1197
1227;China;14.03.2020;1;29.1832;120.0934;1;Zhejiang;1211
1231;China;15.03.2020;1;29.1832;120.0934;1;Zhejiang;1211
1231;China;16.03.2020;1;29.1832;120.0934;1;Zhejiang;1216
1232;China;17.03.2020;1;29.1832;120.0934;1;Zhejiang;1216
1232;China;18.03.2020;1;29.1832;120.0934;1;Zhejiang;1216
1233;China;19.03.2020;1;29.1832;120.0934;1;Zhejiang;1217
1206;China;02.03.2020;1;29.1832;120.0934;1;Zhejiang;1069
1234;China;20.03.2020;1;29.1832;120.0934;1;Zhejiang;1219
1236;China;21.03.2020;1;29.1832;120.0934;1;Zhejiang;1219
1238;China;22.03.2020;1;29.1832;120.0934;1;Zhejiang;1219
1238;China;23.03.2020;1;29.1832;120.0934;1;Zhejiang;1221
1240;China;24.03.2020;1;29.1832;120.0934;1;Zhejiang;1221
1241;China;25.03.2020;1;29.1832;120.0934;1;Zhejiang;1221
1243;China;26.03.2020;1;29.1832;120.0934;1;Zhejiang;1222
1247;China;27.03.2020;1;29.1832;120.0934;1;Zhejiang;1222
1251;China;28.03.2020;1;29.1832;120.0934;1;Zhejiang;1225
1254;China;29.03.2020;1;29.1832;120.0934;1;Zhejiang;1225
1213;China;03.03.2020;1;29.1832;120.0934;1;Zhejiang;1093
1255;China;30.03.2020;1;29.1832;120.0934;1;Zhejiang;1225
1257;China;31.03.2020;1;29.1832;120.0934;1;Zhejiang;1226
1213;China;04.03.2020;1;29.1832;120.0934;1;Zhejiang;1114
1215;China;05.03.2020;1;29.1832;120.0934;1;Zhejiang;1124
1215;China;06.03.2020;1;29.1832;120.0934;1;Zhejiang;1147
1215;China;07.03.2020;1;29.1832;120.0934;1;Zhejiang;1154
1215;China;08.03.2020;1;29.1832;120.0934;1;Zhejiang;1161
1215;China;09.03.2020;1;29.1832;120.0934;1;Zhejiang;1176
0;Colombia;22.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;23.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;24.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;25.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;26.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;27.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;28.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;29.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;30.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;31.01.2020;0;4.5709;-74.2973;1;;0
0;Colombia;01.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;10.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;11.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;12.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;13.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;14.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;15.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;16.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;17.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;18.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;19.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;02.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;20.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;21.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;22.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;23.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;24.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;25.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;26.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;27.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;28.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;29.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;03.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;04.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;05.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;06.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;07.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;08.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;09.02.2020;0;4.5709;-74.2973;1;;0
0;Colombia;01.03.2020;0;4.5709;-74.2973;1;;0
3;Colombia;10.03.2020;0;4.5709;-74.2973;1;;0
9;Colombia;11.03.2020;0;4.5709;-74.2973;1;;0
9;Colombia;12.03.2020;0;4.5709;-74.2973;1;;0
13;Colombia;13.03.2020;0;4.5709;-74.2973;1;;0
22;Colombia;14.03.2020;0;4.5709;-74.2973;1;;0
34;Colombia;15.03.2020;0;4.5709;-74.2973;1;;0
54;Colombia;16.03.2020;0;4.5709;-74.2973;1;;0
65;Colombia;17.03.2020;0;4.5709;-74.2973;1;;1
93;Colombia;18.03.2020;0;4.5709;-74.2973;1;;1
102;Colombia;19.03.2020;0;4.5709;-74.2973;1;;1
0;Colombia;02.03.2020;0;4.5709;-74.2973;1;;0
128;Colombia;20.03.2020;0;4.5709;-74.2973;1;;1
196;Colombia;21.03.2020;0;4.5709;-74.2973;1;;1
231;Colombia;22.03.2020;2;4.5709;-74.2973;1;;3
277;Colombia;23.03.2020;3;4.5709;-74.2973;1;;3
378;Colombia;24.03.2020;3;4.5709;-74.2973;1;;6
470;Colombia;25.03.2020;4;4.5709;-74.2973;1;;8
491;Colombia;26.03.2020;6;4.5709;-74.2973;1;;8
539;Colombia;27.03.2020;6;4.5709;-74.2973;1;;10
608;Colombia;28.03.2020;6;4.5709;-74.2973;1;;10
702;Colombia;29.03.2020;10;4.5709;-74.2973;1;;10
0;Colombia;03.03.2020;0;4.5709;-74.2973;1;;0
798;Colombia;30.03.2020;12;4.5709;-74.2973;1;;15
906;Colombia;31.03.2020;16;4.5709;-74.2973;1;;31
0;Colombia;04.03.2020;0;4.5709;-74.2973;1;;0
0;Colombia;05.03.2020;0;4.5709;-74.2973;1;;0
1;Colombia;06.03.2020;0;4.5709;-74.2973;1;;0
1;Colombia;07.03.2020;0;4.5709;-74.2973;1;;0
1;Colombia;08.03.2020;0;4.5709;-74.2973;1;;0
1;Colombia;09.03.2020;0;4.5709;-74.2973;1;;0
0;Congo (Brazzaville);22.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);22.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);22.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);22.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);23.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);23.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);23.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);23.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);24.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);24.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);24.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);24.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);25.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);25.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);25.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);25.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);26.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);26.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);26.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);26.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);27.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);27.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);27.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);27.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);28.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);28.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);28.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);28.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);29.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);29.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);29.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);29.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);30.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);30.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);30.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);30.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);31.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);31.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);31.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);31.01.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);01.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);01.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);01.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);01.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);10.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);10.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);10.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);10.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);11.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);11.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);11.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);11.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);12.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);12.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);12.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);12.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);13.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);13.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);13.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);13.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);14.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);14.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);14.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);14.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);15.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);15.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);15.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);15.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);16.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);16.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);16.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);16.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);17.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);17.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);17.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);17.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);18.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);18.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);18.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);18.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);19.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);19.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);19.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);19.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);02.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);02.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);02.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);02.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);20.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);20.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);20.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);20.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);21.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);21.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);21.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);21.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);22.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);22.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);22.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);22.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);23.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);23.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);23.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);23.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);24.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);24.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);24.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);24.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);25.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);25.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);25.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);25.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);26.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);26.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);26.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);26.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);27.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);27.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);27.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);27.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);28.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);28.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);28.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);28.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);29.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);29.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);29.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);29.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);03.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);03.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);03.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);03.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);04.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);04.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);04.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);04.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);05.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);05.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);05.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);05.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);06.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);06.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);06.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);06.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);07.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);07.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);07.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);07.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);08.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);08.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);08.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);08.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);09.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);09.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);09.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);09.02.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);01.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);01.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);01.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);01.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);10.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);10.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);10.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);10.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);11.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);11.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);11.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);11.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);12.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);12.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);12.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);12.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);13.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);13.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);13.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);13.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);14.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);14.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);14.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);14.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);15.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);15.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);15.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);15.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);16.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);16.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);16.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);16.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);17.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);17.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);17.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);17.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);18.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);18.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);18.03.2020;0;-4.0383;21.7587;1;;0
1;Congo (Brazzaville);18.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);19.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);19.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);19.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);19.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);02.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);02.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);02.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);02.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);20.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);20.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);20.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);20.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);21.03.2020;1;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);21.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);21.03.2020;1;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);21.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);22.03.2020;1;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);22.03.2020;0;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);22.03.2020;1;-4.0383;21.7587;1;;0
3;Congo (Brazzaville);22.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);23.03.2020;1;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);23.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);23.03.2020;1;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);23.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);24.03.2020;2;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);24.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);24.03.2020;2;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);24.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);25.03.2020;2;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);25.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);25.03.2020;2;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);25.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);26.03.2020;3;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);26.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);26.03.2020;3;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);26.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);27.03.2020;3;-4.0383;21.7587;1;;2
4;Congo (Brazzaville);27.03.2020;0;-4.0383;21.7587;1;;2
4;Congo (Brazzaville);27.03.2020;3;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);27.03.2020;0;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);28.03.2020;6;-4.0383;21.7587;1;;2
4;Congo (Brazzaville);28.03.2020;0;-4.0383;21.7587;1;;2
4;Congo (Brazzaville);28.03.2020;6;-4.0383;21.7587;1;;0
4;Congo (Brazzaville);28.03.2020;0;-4.0383;21.7587;1;;0
19;Congo (Brazzaville);29.03.2020;6;-4.0383;21.7587;1;;2
19;Congo (Brazzaville);29.03.2020;0;-4.0383;21.7587;1;;2
19;Congo (Brazzaville);29.03.2020;6;-4.0383;21.7587;1;;0
19;Congo (Brazzaville);29.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);03.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);03.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);03.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);03.03.2020;0;-4.0383;21.7587;1;;0
19;Congo (Brazzaville);30.03.2020;8;-4.0383;21.7587;1;;2
19;Congo (Brazzaville);30.03.2020;0;-4.0383;21.7587;1;;2
19;Congo (Brazzaville);30.03.2020;8;-4.0383;21.7587;1;;0
19;Congo (Brazzaville);30.03.2020;0;-4.0383;21.7587;1;;0
19;Congo (Brazzaville);31.03.2020;8;-4.0383;21.7587;1;;2
19;Congo (Brazzaville);31.03.2020;0;-4.0383;21.7587;1;;2
19;Congo (Brazzaville);31.03.2020;8;-4.0383;21.7587;1;;0
19;Congo (Brazzaville);31.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);04.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);04.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);04.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);04.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);05.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);05.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);05.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);05.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);06.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);06.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);06.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);06.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);07.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);07.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);07.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);07.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);08.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);08.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);08.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);08.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);09.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);09.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);09.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Brazzaville);09.03.2020;0;-4.0383;21.7587;1;;0
0;Congo (Kinshasa);22.01.2020;0;-4.0383;21.7587;1;;0
